,STATE,DATE,AH_mean,AH_min,AH_max
0,AK,2020-01-01,1.9000668762433486,0.3815020602332252,6.641133335683183
1,AK,2020-01-02,1.4647095274371538,0.3564624178896268,4.317133174805346
2,AK,2020-01-03,1.3643892409735658,0.2686034662456992,4.900832926215068
3,AK,2020-01-04,1.2842194578560784,0.17855889014779702,4.8109556084277205
4,AK,2020-01-05,1.3373690806584575,0.12359964037864726,5.020474070681876
5,AK,2020-01-06,1.3243720694752152,0.08304045987816719,4.792556703216656
6,AK,2020-01-07,1.4988773493638892,0.09644447152928527,5.005368866687421
7,AK,2020-01-08,1.5107269516853032,0.1251124477904303,5.237972025467366
8,AK,2020-01-09,1.5663233033446697,0.09125053721278382,5.534590219607701
9,AK,2020-01-10,1.5834235589301824,0.10883323069013212,5.525905381937651
10,AK,2020-01-11,1.6223363365429067,0.13782954633959493,4.838809556872454
11,AK,2020-01-12,1.952708859698238,0.1614361223002681,5.222514197392794
12,AK,2020-01-13,2.3474999453179177,0.29170753914092495,4.807614114242198
13,AK,2020-01-14,2.0508728066311637,0.320848054992349,5.497410681365655
14,AK,2020-01-15,1.6420162159143372,0.2558264956174273,5.513786065842763
15,AK,2020-01-16,1.4117770930189524,0.2744145291073241,4.991599232299958
16,AK,2020-01-17,1.3112173734276,0.23899205293871076,4.8303816736127425
17,AK,2020-01-18,1.4424592855722955,0.24834424387318643,4.2952495166879885
18,AK,2020-01-19,1.7050683382152108,0.20602924598718442,5.565380331906604
19,AK,2020-01-20,1.9137305269055072,0.2714165616050916,5.8838345066094035
20,AK,2020-01-21,2.0129185741707043,0.2774135755887174,5.9911128376321905
21,AK,2020-01-22,2.0477728067283985,0.3028889839364045,6.221770979595893
22,AK,2020-01-23,1.9789522450323842,0.30736583330289347,7.084462109037251
23,AK,2020-01-24,1.731027224975698,0.32266785084423855,7.216253532954581
24,AK,2020-01-25,1.5236828358051684,0.23407892252235082,6.6691879105221314
25,AK,2020-01-26,1.5367911188798415,0.16332213558599146,6.538307465108536
26,AK,2020-01-27,1.5521546483377169,0.23589373998890018,6.208681469781832
27,AK,2020-01-28,1.5112654045403986,0.21052896642396196,5.691129508679067
28,AK,2020-01-29,1.713339118435941,0.23585229793762233,6.3392614373208485
29,AK,2020-01-30,1.6720622319893925,0.22675677164886485,6.039601926709312
30,AK,2020-01-31,1.5271163517648683,0.2306550856462279,5.332788447329883
31,AK,2020-02-01,1.5237799297648384,0.24938594185743576,5.297907243774331
32,AK,2020-02-02,1.8809998718431544,0.18451928168025258,5.559884996939406
33,AK,2020-02-03,2.558757658661063,0.2601241536015197,5.75783301614099
34,AK,2020-02-04,3.086691652214401,0.2432025187232078,6.166180957323124
35,AK,2020-02-05,3.2008655237574937,0.23860058789531602,6.657434267535855
36,AK,2020-02-06,2.954753876737018,0.19289349118040158,6.034835159052694
37,AK,2020-02-07,2.8716790422326155,0.16996207312479872,5.682238880868453
38,AK,2020-02-08,2.9305195746969726,0.2111152901840343,5.407570012353241
39,AK,2020-02-09,2.7902781115980115,0.26303927494288587,6.697703141720726
40,AK,2020-02-10,2.252873496400146,0.21691572039002727,6.697703141720726
41,AK,2020-02-11,1.9146536508006287,0.19249166151665098,5.904690111123321
42,AK,2020-02-12,2.078002854620095,0.2107797883612676,5.375402062567912
43,AK,2020-02-13,2.0657483286952676,0.23838076596005706,5.666473925693116
44,AK,2020-02-14,2.0089517963505465,0.17558259187002007,5.529132812604205
45,AK,2020-02-15,2.2022561428545937,0.16890294256435623,5.92568910070037
46,AK,2020-02-16,2.314212447554031,0.17461404411703627,5.445303587572227
